session_id,date,month,device,load_time_s,hour,is_weekend,is_new_user,price_range,n_pages_viewed,has_coupon,cart_value,utm_source,exited_at,exit_reason,converted,order_value
11133,2024-06-07,2024-06,desktop,2.13,12,0,0,mid,13,1,694.41,direct,add_to_cart,complex_form,0,0.0
11134,2024-05-18,2024-05,tablet,1.04,16,1,1,mid,1,0,718.34,organic,landing,no_relevant_product,0,0.0
11135,2024-04-26,2024-04,mobile,2.1,12,0,1,budget,16,0,94.47,paid,landing,no_relevant_product,0,0.0
11136,2024-06-22,2024-06,mobile,2.44,16,1,1,mid,15,0,1452.22,organic,product_detail,price_comparison,0,0.0
11137,2024-03-10,2024-03,mobile,1.74,13,1,1,budget,15,1,431.62,email,browse,no_reviews,0,0.0
11138,2024-01-13,2024-01,mobile,2.53,18,1,0,mid,9,0,2467.7,organic,browse,out_of_stock,0,0.0
11139,2024-06-06,2024-06,mobile,1.62,3,0,0,budget,15,0,239.1,paid,payment,,0,0.0
11140,2024-02-14,2024-02,desktop,1.93,20,0,0,mid,17,1,788.02,paid,add_to_cart,unexpected_cost,0,0.0
11141,2024-01-12,2024-01,mobile,2.92,10,0,1,mid,1,0,979.6,paid,add_to_cart,unexpected_cost,0,0.0
11142,2024-03-19,2024-03,mobile,1.27,2,0,1,budget,17,0,1584.55,paid,product_detail,forced_login,0,0.0
11143,2024-04-15,2024-04,mobile,1.76,21,0,1,premium,16,0,558.34,paid,product_detail,price_comparison,0,0.0
11144,2024-01-23,2024-01,mobile,1.71,3,0,1,mid,9,0,566.28,email,checkout,payment_error,0,0.0
11145,2024-06-15,2024-06,mobile,5.09,3,1,0,premium,5,0,1355.95,social,landing,no_relevant_product,0,0.0
11146,2024-05-19,2024-05,desktop,2.37,14,1,0,mid,3,0,525.84,organic,landing,slow_load,0,0.0
11147,2024-05-27,2024-05,tablet,1.2,18,0,0,premium,15,0,651.92,social,payment,,0,0.0
11148,2024-01-25,2024-01,desktop,2.24,6,0,0,mid,7,1,293.03,organic,checkout,otp_friction,0,0.0
11149,2024-01-12,2024-01,tablet,1.05,12,0,1,mid,2,1,309.03,social,add_to_cart,unexpected_cost,0,0.0
11150,2024-04-01,2024-04,mobile,2.99,18,0,1,premium,6,1,2009.87,social,product_detail,high_shipping,0,0.0
11151,2024-05-28,2024-05,mobile,1.19,3,0,1,mid,2,0,3148.66,paid,landing,slow_load,0,0.0
11152,2024-05-19,2024-05,mobile,2.18,14,1,1,budget,6,0,1093.89,organic,browse,poor_images,0,0.0
11153,2024-02-01,2024-02,mobile,2.96,7,0,1,premium,12,0,476.84,direct,landing,slow_load,0,0.0
11154,2024-02-29,2024-02,mobile,2.06,12,0,0,budget,16,0,2663.52,paid,order_confirmed,,1,2663.52
11155,2024-04-28,2024-04,mobile,2.68,19,1,0,mid,6,0,804.11,email,landing,no_relevant_product,0,0.0
11156,2024-03-20,2024-03,mobile,1.72,17,0,1,budget,5,0,648.04,email,browse,no_reviews,0,0.0
11157,2024-05-27,2024-05,mobile,1.23,3,0,0,budget,12,1,336.84,email,landing,slow_load,0,0.0
11158,2024-01-01,2024-01,desktop,0.69,2,0,1,mid,5,1,593.49,direct,browse,out_of_stock,0,0.0
11159,2024-04-04,2024-04,mobile,2.94,9,0,1,mid,4,0,532.45,organic,browse,high_price,0,0.0
11160,2024-03-20,2024-03,desktop,1.19,16,0,1,budget,7,0,1416.01,email,checkout,payment_method_missing,0,0.0
11161,2024-02-10,2024-02,tablet,1.39,0,1,1,premium,4,0,530.24,social,landing,no_relevant_product,0,0.0
11162,2024-05-02,2024-05,desktop,3.19,14,0,1,mid,1,0,283.5,social,landing,no_relevant_product,0,0.0
11163,2024-05-20,2024-05,mobile,2.26,16,0,1,mid,14,0,3153.65,organic,landing,no_relevant_product,0,0.0
11164,2024-01-20,2024-01,mobile,1.37,21,1,0,budget,12,0,549.69,direct,landing,slow_load,0,0.0
11165,2024-01-14,2024-01,mobile,2.05,17,1,0,premium,3,1,2840.45,direct,payment,,0,0.0
11166,2024-06-06,2024-06,mobile,5.21,10,0,1,premium,9,0,807.26,paid,browse,high_price,0,0.0
11167,2024-01-05,2024-01,mobile,1.3,0,0,1,budget,16,0,1080.15,social,landing,unclear_nav,0,0.0
11168,2024-01-25,2024-01,mobile,4.42,5,0,0,budget,13,0,1018.22,social,add_to_cart,complex_form,0,0.0
11169,2024-02-07,2024-02,mobile,3.87,12,0,0,mid,8,1,338.49,paid,browse,poor_images,0,0.0
11170,2024-03-03,2024-03,desktop,3.9,20,1,1,budget,4,1,1558.95,paid,product_detail,high_shipping,0,0.0
11171,2024-03-25,2024-03,mobile,2.93,22,0,0,mid,17,0,1047.88,organic,browse,poor_images,0,0.0
11172,2024-02-09,2024-02,desktop,1.74,17,0,1,mid,11,0,745.47,paid,browse,no_reviews,0,0.0
11173,2024-01-28,2024-01,mobile,2.26,23,1,0,mid,14,0,1503.95,organic,product_detail,price_comparison,0,0.0
11174,2024-01-18,2024-01,desktop,1.88,11,0,1,mid,7,0,432.8,social,add_to_cart,complex_form,0,0.0
11175,2024-06-04,2024-06,desktop,2.26,11,0,1,premium,8,0,323.2,paid,browse,high_price,0,0.0
11176,2024-05-01,2024-05,desktop,3.97,1,0,0,budget,5,0,2575.94,paid,checkout,otp_friction,0,0.0
11177,2024-02-09,2024-02,mobile,1.25,20,0,1,budget,1,0,1401.87,social,browse,poor_images,0,0.0
11178,2024-05-03,2024-05,mobile,1.8,20,0,0,budget,2,0,1439.24,email,product_detail,price_comparison,0,0.0
11179,2024-02-18,2024-02,mobile,2.44,20,1,1,budget,15,0,208.54,organic,add_to_cart,no_guest_checkout,0,0.0
11180,2024-06-08,2024-06,mobile,1.1,0,1,1,budget,17,1,257.34,email,landing,unclear_nav,0,0.0
11181,2024-04-13,2024-04,desktop,1.39,11,1,1,mid,8,1,1343.57,paid,landing,unclear_nav,0,0.0
11182,2024-02-12,2024-02,mobile,2.45,0,0,1,premium,1,0,625.45,paid,browse,poor_images,0,0.0
11183,2024-02-02,2024-02,desktop,6.36,1,0,0,premium,19,1,1884.37,paid,product_detail,price_comparison,0,0.0
11184,2024-06-01,2024-06,mobile,1.91,0,1,1,premium,4,0,102.16,social,landing,unclear_nav,0,0.0
11185,2024-01-14,2024-01,mobile,1.44,12,1,0,premium,14,0,360.05,social,browse,high_price,0,0.0
11186,2024-06-15,2024-06,mobile,4.08,9,1,1,mid,13,0,1722.77,social,landing,no_relevant_product,0,0.0
11187,2024-01-22,2024-01,mobile,1.07,2,0,0,mid,17,0,1400.18,direct,product_detail,price_comparison,0,0.0
11188,2024-03-31,2024-03,mobile,2.81,8,1,0,budget,18,0,1121.7,direct,add_to_cart,unexpected_cost,0,0.0
11189,2024-05-21,2024-05,mobile,3.65,1,0,1,mid,1,0,846.56,paid,product_detail,forced_login,0,0.0
11190,2024-05-21,2024-05,desktop,4.18,23,0,1,budget,9,0,766.13,paid,product_detail,price_comparison,0,0.0
11191,2024-05-27,2024-05,tablet,1.54,15,0,1,mid,13,0,2545.18,organic,browse,poor_images,0,0.0
11192,2024-03-26,2024-03,mobile,2.76,20,0,0,budget,9,1,678.89,paid,checkout,otp_friction,0,0.0
11193,2024-02-22,2024-02,mobile,5.32,3,0,1,budget,6,0,228.12,email,browse,no_reviews,0,0.0
11194,2024-04-22,2024-04,tablet,1.26,16,0,0,premium,4,1,1748.1,social,order_confirmed,,1,1748.1
11195,2024-02-26,2024-02,mobile,0.71,21,0,1,premium,11,0,399.65,paid,landing,slow_load,0,0.0
11196,2024-04-23,2024-04,desktop,1.42,1,0,0,mid,17,0,2905.25,social,browse,poor_images,0,0.0
11197,2024-03-07,2024-03,mobile,0.86,23,0,1,premium,13,0,2959.3,organic,browse,poor_images,0,0.0
11198,2024-06-27,2024-06,tablet,7.61,3,0,1,premium,1,0,2260.24,paid,add_to_cart,complex_form,0,0.0
11199,2024-06-07,2024-06,desktop,3.22,14,0,1,budget,17,1,407.18,organic,checkout,otp_friction,0,0.0
11200,2024-01-23,2024-01,mobile,2.32,16,0,0,premium,5,0,2777.72,social,browse,out_of_stock,0,0.0
11201,2024-01-28,2024-01,tablet,1.0,6,1,1,budget,11,0,629.86,paid,product_detail,high_shipping,0,0.0
11202,2024-06-19,2024-06,desktop,1.86,17,0,1,mid,19,0,391.78,social,browse,out_of_stock,0,0.0
11203,2024-02-18,2024-02,mobile,3.55,10,1,0,budget,16,0,119.32,organic,product_detail,forced_login,0,0.0
11204,2024-03-18,2024-03,mobile,1.98,23,0,1,mid,5,0,575.0,email,landing,unclear_nav,0,0.0
11205,2024-06-28,2024-06,desktop,1.41,11,0,0,premium,13,0,643.31,direct,add_to_cart,complex_form,0,0.0
11206,2024-06-27,2024-06,mobile,3.47,1,0,1,mid,3,1,484.0,paid,product_detail,forced_login,0,0.0
11207,2024-01-05,2024-01,mobile,1.15,6,0,1,premium,16,0,557.15,organic,landing,no_relevant_product,0,0.0
11208,2024-01-20,2024-01,mobile,1.86,5,1,1,budget,18,0,384.68,paid,checkout,otp_friction,0,0.0
11209,2024-05-11,2024-05,desktop,8.57,1,1,1,budget,18,0,1261.02,email,landing,slow_load,0,0.0
11210,2024-05-18,2024-05,desktop,1.45,17,1,0,premium,12,0,544.38,paid,landing,no_relevant_product,0,0.0
11211,2024-06-01,2024-06,mobile,2.11,14,1,1,mid,18,0,376.52,organic,landing,no_relevant_product,0,0.0
11212,2024-06-17,2024-06,mobile,1.22,7,0,1,premium,17,0,214.15,organic,browse,poor_images,0,0.0
11213,2024-04-03,2024-04,desktop,1.4,3,0,0,budget,14,1,432.61,paid,product_detail,price_comparison,0,0.0
11214,2024-05-18,2024-05,desktop,1.42,9,1,1,budget,4,0,321.62,social,browse,poor_images,0,0.0
11215,2024-06-29,2024-06,mobile,1.65,7,1,1,budget,12,1,375.03,social,product_detail,high_shipping,0,0.0
11216,2024-04-19,2024-04,mobile,1.43,1,0,1,budget,9,1,1815.81,paid,browse,out_of_stock,0,0.0
11217,2024-06-09,2024-06,mobile,0.99,19,1,1,mid,12,1,3153.68,social,browse,no_reviews,0,0.0
11218,2024-05-01,2024-05,desktop,3.3,3,0,1,mid,4,0,1277.14,email,add_to_cart,no_guest_checkout,0,0.0
11219,2024-01-23,2024-01,mobile,1.21,9,0,1,budget,2,0,293.58,organic,browse,out_of_stock,0,0.0
11220,2024-01-31,2024-01,desktop,2.4,19,0,1,budget,10,0,224.08,social,payment,,0,0.0
11221,2024-01-03,2024-01,mobile,2.71,22,0,0,mid,6,0,1988.78,social,product_detail,price_comparison,0,0.0
11222,2024-05-25,2024-05,mobile,2.11,12,1,0,premium,18,0,321.39,paid,landing,slow_load,0,0.0
11223,2024-02-16,2024-02,mobile,6.8,19,0,1,premium,6,0,1113.77,social,landing,unclear_nav,0,0.0
11224,2024-03-01,2024-03,mobile,2.12,21,0,0,premium,15,1,1485.8,paid,product_detail,high_shipping,0,0.0
11225,2024-03-12,2024-03,desktop,3.9,4,0,1,budget,16,1,768.09,direct,product_detail,high_shipping,0,0.0
11226,2024-02-02,2024-02,mobile,4.55,5,0,0,budget,17,0,5071.24,email,landing,slow_load,0,0.0
11227,2024-04-05,2024-04,mobile,0.97,11,0,1,premium,19,1,1092.26,organic,landing,unclear_nav,0,0.0
11228,2024-01-04,2024-01,mobile,3.75,4,0,1,premium,10,0,373.96,organic,browse,high_price,0,0.0
11229,2024-02-15,2024-02,desktop,2.9,12,0,0,budget,8,1,204.6,direct,order_confirmed,,1,204.6
11230,2024-01-12,2024-01,mobile,4.02,22,0,1,mid,18,0,1191.13,paid,landing,slow_load,0,0.0
11231,2024-05-08,2024-05,desktop,1.52,0,0,1,mid,5,0,1436.2,direct,landing,no_relevant_product,0,0.0
11232,2024-01-22,2024-01,desktop,0.9,17,0,0,mid,8,1,105.57,email,order_confirmed,,1,105.57
11233,2024-06-13,2024-06,mobile,2.39,15,0,0,mid,12,0,250.5,social,checkout,payment_error,0,0.0
11234,2024-04-13,2024-04,tablet,2.9,10,1,0,mid,9,0,563.08,organic,add_to_cart,unexpected_cost,0,0.0
11235,2024-05-11,2024-05,mobile,2.8,10,1,1,budget,11,0,2116.49,paid,landing,slow_load,0,0.0
11236,2024-06-14,2024-06,mobile,2.53,15,0,1,premium,9,1,1227.16,organic,product_detail,price_comparison,0,0.0
11237,2024-01-12,2024-01,desktop,1.98,19,0,0,mid,6,1,525.22,organic,browse,high_price,0,0.0
11238,2024-03-06,2024-03,desktop,3.39,2,0,0,budget,5,1,2707.3,social,add_to_cart,unexpected_cost,0,0.0
11239,2024-05-30,2024-05,desktop,4.01,23,0,1,budget,1,0,681.56,paid,browse,out_of_stock,0,0.0
11240,2024-03-25,2024-03,mobile,3.11,5,0,1,mid,18,0,163.62,social,landing,slow_load,0,0.0
11241,2024-06-14,2024-06,tablet,1.59,1,0,1,budget,19,0,452.39,direct,landing,slow_load,0,0.0
11242,2024-03-11,2024-03,mobile,2.19,12,0,1,mid,9,1,1647.03,organic,browse,no_reviews,0,0.0
11243,2024-06-07,2024-06,mobile,1.48,19,0,0,budget,17,0,443.27,paid,browse,no_reviews,0,0.0
11244,2024-06-06,2024-06,tablet,1.36,3,0,1,mid,17,0,183.8,social,landing,slow_load,0,0.0
11245,2024-03-20,2024-03,desktop,4.88,18,0,1,mid,8,0,424.26,paid,product_detail,price_comparison,0,0.0
11246,2024-02-06,2024-02,mobile,1.7,1,0,1,mid,1,0,387.99,organic,add_to_cart,complex_form,0,0.0
11247,2024-06-05,2024-06,desktop,2.23,11,0,1,mid,14,0,302.76,social,order_confirmed,,1,302.76
11248,2024-04-10,2024-04,desktop,1.99,15,0,1,budget,8,0,240.74,email,add_to_cart,no_guest_checkout,0,0.0
11249,2024-02-25,2024-02,desktop,1.49,16,1,0,budget,16,0,961.6,social,landing,no_relevant_product,0,0.0
11250,2024-02-10,2024-02,mobile,2.35,15,1,1,budget,2,1,368.94,email,landing,unclear_nav,0,0.0
11251,2024-06-25,2024-06,mobile,2.39,11,0,0,budget,19,0,501.17,organic,browse,poor_images,0,0.0
11252,2024-03-16,2024-03,mobile,2.17,11,1,1,mid,19,0,545.56,social,browse,out_of_stock,0,0.0
11253,2024-03-13,2024-03,desktop,1.81,10,0,0,budget,5,1,1197.68,organic,browse,no_reviews,0,0.0
11254,2024-02-09,2024-02,mobile,1.07,21,0,1,mid,5,1,599.0,organic,landing,no_relevant_product,0,0.0
11255,2024-06-02,2024-06,desktop,5.1,9,1,0,mid,2,0,274.47,paid,product_detail,price_comparison,0,0.0
11256,2024-05-22,2024-05,mobile,1.58,12,0,0,budget,3,0,342.65,paid,order_confirmed,,1,342.65
11257,2024-06-18,2024-06,mobile,0.62,12,0,0,mid,19,0,1285.3,organic,add_to_cart,complex_form,0,0.0
11258,2024-05-15,2024-05,mobile,1.86,18,0,0,budget,3,0,105.34,social,landing,no_relevant_product,0,0.0
11259,2024-04-09,2024-04,desktop,1.04,6,0,1,premium,18,1,222.25,social,add_to_cart,complex_form,0,0.0
11260,2024-02-13,2024-02,desktop,4.37,21,0,0,premium,10,0,2765.38,social,landing,slow_load,0,0.0
11261,2024-06-09,2024-06,mobile,1.08,23,1,0,budget,12,0,551.7,paid,landing,slow_load,0,0.0
11262,2024-05-05,2024-05,mobile,3.4,18,1,0,budget,7,1,532.43,direct,landing,slow_load,0,0.0
11263,2024-01-17,2024-01,mobile,2.47,19,0,1,budget,8,0,1116.26,organic,product_detail,forced_login,0,0.0
11264,2024-03-01,2024-03,desktop,4.06,8,0,1,budget,12,0,389.86,paid,landing,slow_load,0,0.0
11265,2024-05-20,2024-05,tablet,2.96,15,0,1,budget,9,0,477.57,organic,browse,poor_images,0,0.0
11266,2024-03-11,2024-03,mobile,1.95,21,0,0,budget,2,0,2014.94,organic,product_detail,price_comparison,0,0.0
11267,2024-06-21,2024-06,desktop,3.19,8,0,0,budget,14,0,383.79,paid,product_detail,price_comparison,0,0.0
11268,2024-03-09,2024-03,mobile,1.12,0,1,1,budget,15,0,512.38,organic,product_detail,forced_login,0,0.0
11269,2024-02-07,2024-02,mobile,1.13,22,0,1,mid,6,0,348.79,organic,add_to_cart,no_guest_checkout,0,0.0
11270,2024-01-03,2024-01,mobile,4.55,14,0,1,budget,16,0,382.86,social,browse,out_of_stock,0,0.0
11271,2024-06-09,2024-06,desktop,4.8,10,1,0,mid,19,0,1268.55,email,payment,,0,0.0
11272,2024-04-30,2024-04,mobile,2.22,0,0,1,budget,11,0,554.09,paid,product_detail,price_comparison,0,0.0
11273,2024-01-11,2024-01,mobile,1.73,17,0,0,premium,5,0,499.18,organic,add_to_cart,complex_form,0,0.0
11274,2024-06-01,2024-06,mobile,1.96,23,1,1,premium,3,0,429.07,social,browse,poor_images,0,0.0
11275,2024-02-29,2024-02,mobile,4.04,14,0,0,premium,18,0,581.08,organic,browse,high_price,0,0.0
11276,2024-06-03,2024-06,desktop,3.53,13,0,0,mid,4,1,339.57,social,payment,,0,0.0
11277,2024-01-22,2024-01,mobile,0.95,13,0,0,premium,18,0,1827.87,paid,product_detail,price_comparison,0,0.0
11278,2024-06-16,2024-06,desktop,2.52,4,1,1,mid,6,0,242.95,social,add_to_cart,complex_form,0,0.0
11279,2024-05-08,2024-05,mobile,1.4,3,0,1,mid,5,0,573.58,email,checkout,payment_error,0,0.0
11280,2024-03-07,2024-03,desktop,3.19,13,0,1,mid,18,0,717.67,organic,browse,poor_images,0,0.0
11281,2024-05-30,2024-05,mobile,2.01,17,0,1,mid,7,0,643.19,social,landing,unclear_nav,0,0.0
11282,2024-01-24,2024-01,tablet,3.94,12,0,1,premium,8,0,605.9,organic,browse,high_price,0,0.0
11283,2024-05-30,2024-05,desktop,1.91,20,0,1,mid,6,1,622.04,organic,browse,poor_images,0,0.0
11284,2024-05-27,2024-05,mobile,2.43,13,0,1,mid,5,0,803.42,paid,browse,poor_images,0,0.0
11285,2024-02-26,2024-02,mobile,4.96,18,0,0,mid,15,1,412.22,direct,add_to_cart,no_guest_checkout,0,0.0
11286,2024-03-01,2024-03,mobile,2.27,22,0,1,budget,7,0,193.69,paid,product_detail,high_shipping,0,0.0
11287,2024-02-26,2024-02,mobile,8.3,19,0,1,mid,6,0,1354.31,organic,product_detail,forced_login,0,0.0
11288,2024-01-14,2024-01,mobile,3.28,7,1,1,budget,19,1,411.19,organic,product_detail,forced_login,0,0.0
11289,2024-04-23,2024-04,mobile,1.58,21,0,0,mid,4,0,1817.53,organic,add_to_cart,complex_form,0,0.0
11290,2024-05-19,2024-05,tablet,2.28,0,1,1,budget,1,0,291.13,social,landing,unclear_nav,0,0.0
11291,2024-01-16,2024-01,desktop,4.66,17,0,1,mid,2,0,2813.65,direct,checkout,payment_method_missing,0,0.0
11292,2024-05-04,2024-05,mobile,0.64,19,1,1,mid,17,0,453.71,email,landing,no_relevant_product,0,0.0
11293,2024-06-07,2024-06,desktop,0.95,16,0,1,budget,12,1,910.76,organic,add_to_cart,no_guest_checkout,0,0.0
11294,2024-02-27,2024-02,desktop,1.04,1,0,1,budget,2,1,1497.63,direct,landing,slow_load,0,0.0
11295,2024-03-23,2024-03,desktop,1.14,2,1,1,mid,3,0,227.72,organic,landing,no_relevant_product,0,0.0
11296,2024-03-11,2024-03,desktop,1.9,2,0,0,premium,4,0,1160.75,paid,add_to_cart,unexpected_cost,0,0.0
11297,2024-06-27,2024-06,mobile,1.72,10,0,0,premium,16,0,1198.34,social,payment,,0,0.0
11298,2024-01-18,2024-01,tablet,3.79,5,0,1,mid,13,1,452.92,social,add_to_cart,unexpected_cost,0,0.0
11299,2024-03-06,2024-03,desktop,4.04,23,0,1,mid,4,0,751.6,organic,landing,unclear_nav,0,0.0
11300,2024-04-10,2024-04,desktop,4.51,20,0,1,mid,5,0,1027.96,organic,add_to_cart,complex_form,0,0.0
11301,2024-02-03,2024-02,mobile,2.39,17,1,0,premium,4,0,758.35,social,browse,out_of_stock,0,0.0
11302,2024-04-28,2024-04,mobile,2.6,7,1,0,premium,15,0,958.29,organic,landing,unclear_nav,0,0.0
11303,2024-05-04,2024-05,mobile,1.78,11,1,0,premium,7,1,1989.89,email,order_confirmed,,1,1989.89
11304,2024-04-01,2024-04,desktop,1.77,17,0,1,mid,10,0,1021.29,organic,browse,high_price,0,0.0
11305,2024-06-11,2024-06,tablet,2.79,18,0,0,mid,14,1,710.17,organic,landing,slow_load,0,0.0
11306,2024-04-04,2024-04,mobile,1.39,1,0,1,budget,2,1,822.82,organic,checkout,payment_method_missing,0,0.0
11307,2024-02-22,2024-02,desktop,2.33,10,0,1,budget,3,1,1359.61,email,landing,slow_load,0,0.0
11308,2024-04-17,2024-04,mobile,1.96,21,0,1,premium,15,0,540.36,organic,landing,no_relevant_product,0,0.0
11309,2024-05-23,2024-05,mobile,2.03,9,0,1,mid,11,0,720.6,organic,browse,high_price,0,0.0
11310,2024-03-22,2024-03,mobile,3.18,15,0,0,mid,1,0,510.04,social,browse,poor_images,0,0.0
11311,2024-05-02,2024-05,mobile,3.75,9,0,1,mid,11,0,1001.66,organic,payment,,0,0.0
11312,2024-02-15,2024-02,desktop,3.18,13,0,1,mid,5,1,1755.01,paid,browse,no_reviews,0,0.0
11313,2024-01-28,2024-01,desktop,2.66,4,1,0,budget,2,0,1244.04,paid,landing,slow_load,0,0.0
11314,2024-03-30,2024-03,mobile,2.76,18,1,1,budget,18,0,225.36,social,landing,no_relevant_product,0,0.0
11315,2024-02-18,2024-02,mobile,1.36,22,1,0,budget,8,0,517.99,social,landing,slow_load,0,0.0
11316,2024-04-22,2024-04,mobile,1.34,16,0,0,mid,12,0,399.17,organic,product_detail,high_shipping,0,0.0
11317,2024-06-11,2024-06,mobile,3.87,19,0,0,mid,13,0,466.24,social,browse,no_reviews,0,0.0
11318,2024-05-15,2024-05,mobile,2.24,17,0,0,mid,16,0,80.53,direct,browse,out_of_stock,0,0.0
11319,2024-01-29,2024-01,mobile,1.76,15,0,0,mid,11,0,1443.48,organic,browse,high_price,0,0.0
11320,2024-01-15,2024-01,mobile,3.79,15,0,0,mid,1,0,1081.02,email,landing,slow_load,0,0.0
11321,2024-01-25,2024-01,mobile,1.53,15,0,0,mid,13,0,293.08,organic,payment,,0,0.0
11322,2024-01-03,2024-01,mobile,1.24,13,0,1,budget,12,1,926.91,social,payment,,0,0.0
11323,2024-06-10,2024-06,desktop,4.22,20,0,1,mid,10,1,750.52,paid,add_to_cart,complex_form,0,0.0
11324,2024-04-15,2024-04,desktop,2.64,11,0,1,mid,12,0,780.73,organic,landing,no_relevant_product,0,0.0
11325,2024-03-07,2024-03,desktop,3.48,15,0,0,mid,13,0,1409.58,paid,product_detail,price_comparison,0,0.0
11326,2024-01-10,2024-01,mobile,4.1,16,0,1,budget,16,0,803.08,organic,product_detail,forced_login,0,0.0
11327,2024-05-07,2024-05,mobile,2.69,5,0,1,mid,19,1,777.08,social,landing,unclear_nav,0,0.0
11328,2024-01-18,2024-01,mobile,4.18,14,0,1,premium,2,0,1217.47,email,browse,high_price,0,0.0
11329,2024-01-23,2024-01,tablet,1.09,22,0,0,mid,3,0,1560.08,paid,product_detail,forced_login,0,0.0
11330,2024-02-15,2024-02,desktop,3.58,10,0,1,mid,16,0,758.18,paid,product_detail,high_shipping,0,0.0
11331,2024-06-01,2024-06,mobile,1.21,18,1,0,premium,3,0,467.83,paid,product_detail,high_shipping,0,0.0
11332,2024-04-06,2024-04,desktop,1.57,12,1,0,budget,18,0,1113.76,organic,product_detail,price_comparison,0,0.0
11333,2024-01-05,2024-01,mobile,1.47,15,0,1,mid,6,0,1183.69,direct,landing,unclear_nav,0,0.0
11334,2024-06-21,2024-06,mobile,1.97,15,0,1,premium,10,1,1291.27,paid,order_confirmed,,1,1291.27
11335,2024-05-03,2024-05,mobile,2.7,17,0,0,budget,19,0,755.56,paid,landing,unclear_nav,0,0.0
11336,2024-05-01,2024-05,desktop,4.51,0,0,0,budget,13,0,1329.43,paid,product_detail,forced_login,0,0.0
11337,2024-06-03,2024-06,mobile,1.04,13,0,0,mid,12,1,430.4,paid,order_confirmed,,1,430.4
11338,2024-03-17,2024-03,desktop,1.83,5,1,1,mid,13,0,1294.83,paid,landing,unclear_nav,0,0.0
11339,2024-03-20,2024-03,mobile,1.17,16,0,1,mid,4,0,974.78,organic,browse,poor_images,0,0.0
11340,2024-05-07,2024-05,desktop,2.05,23,0,1,mid,17,1,325.09,paid,browse,no_reviews,0,0.0
11341,2024-01-18,2024-01,mobile,1.31,16,0,1,mid,17,0,3063.04,email,order_confirmed,,1,3063.04
11342,2024-01-05,2024-01,desktop,5.21,8,0,0,mid,2,0,316.27,organic,add_to_cart,unexpected_cost,0,0.0
11343,2024-03-31,2024-03,mobile,1.63,1,1,0,mid,5,1,1058.65,direct,product_detail,forced_login,0,0.0
11344,2024-06-18,2024-06,tablet,2.9,19,0,0,mid,13,0,638.64,email,landing,slow_load,0,0.0
11345,2024-05-09,2024-05,desktop,2.88,6,0,1,premium,10,0,452.6,email,landing,slow_load,0,0.0
11346,2024-01-09,2024-01,mobile,1.74,5,0,0,premium,2,0,3348.7,paid,payment,,0,0.0
11347,2024-02-25,2024-02,mobile,3.46,12,1,1,premium,9,1,153.92,organic,product_detail,high_shipping,0,0.0
11348,2024-04-20,2024-04,mobile,2.37,15,1,1,mid,12,1,470.16,email,landing,slow_load,0,0.0
11349,2024-04-21,2024-04,mobile,2.17,8,1,1,mid,4,0,933.78,organic,landing,no_relevant_product,0,0.0
11350,2024-02-12,2024-02,mobile,1.25,3,0,1,mid,7,0,348.15,social,landing,slow_load,0,0.0
11351,2024-06-10,2024-06,desktop,3.53,3,0,0,budget,2,0,436.87,direct,landing,slow_load,0,0.0
11352,2024-05-25,2024-05,mobile,2.87,16,1,0,mid,12,0,451.27,organic,add_to_cart,no_guest_checkout,0,0.0
11353,2024-03-27,2024-03,mobile,3.86,22,0,1,mid,17,0,139.38,social,landing,unclear_nav,0,0.0
11354,2024-04-04,2024-04,desktop,0.87,20,0,1,mid,16,0,663.26,email,landing,slow_load,0,0.0
11355,2024-05-02,2024-05,mobile,1.6,20,0,0,budget,14,0,426.85,paid,landing,no_relevant_product,0,0.0
11356,2024-04-24,2024-04,desktop,2.26,14,0,0,premium,16,1,764.62,paid,browse,out_of_stock,0,0.0
11357,2024-01-17,2024-01,mobile,2.05,15,0,1,budget,5,1,3474.64,organic,landing,slow_load,0,0.0
11358,2024-01-08,2024-01,desktop,0.55,4,0,0,budget,6,0,418.85,direct,product_detail,high_shipping,0,0.0
11359,2024-01-19,2024-01,tablet,1.41,7,0,0,premium,3,1,1345.22,organic,landing,slow_load,0,0.0
11360,2024-05-28,2024-05,mobile,2.24,6,0,1,budget,6,0,210.26,direct,landing,slow_load,0,0.0
11361,2024-06-03,2024-06,mobile,0.86,22,0,1,mid,5,0,165.77,social,browse,out_of_stock,0,0.0
11362,2024-03-03,2024-03,desktop,2.34,7,1,1,budget,13,0,363.85,paid,landing,no_relevant_product,0,0.0
11363,2024-05-06,2024-05,mobile,2.65,20,0,1,budget,14,0,1299.19,paid,landing,no_relevant_product,0,0.0
11364,2024-04-29,2024-04,desktop,2.19,9,0,0,premium,4,0,788.93,direct,landing,no_relevant_product,0,0.0
11365,2024-06-24,2024-06,mobile,3.12,7,0,0,premium,12,0,525.11,social,landing,slow_load,0,0.0
11366,2024-04-21,2024-04,mobile,1.77,18,1,1,budget,15,0,866.43,social,landing,unclear_nav,0,0.0
11367,2024-01-31,2024-01,tablet,1.14,22,0,1,mid,9,1,306.88,organic,add_to_cart,no_guest_checkout,0,0.0
11368,2024-05-19,2024-05,mobile,8.07,11,1,1,budget,7,0,351.66,organic,landing,unclear_nav,0,0.0
